Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
3856	Meine Tochter ist Barkeeperin.	Meine [MASK] ist Barkeeperin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Barkeeperin	balanced	bartender	0.3019226815453572	1.030102834272823	1.2923061473053743	2.0518676979297283	3.205540559506378	1.9979813794068586	2.832322101755851	3.6612532608951405
3857	Meine Tochter ist Fahrdienstleiterin.	Meine [MASK] ist Fahrdienstleiterin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Fahrdienstleiterin	balanced	dispatcher	-0.3605255193429265	1.2092584144546237	1.9362763298450352	1.769495974284767	2.606090212634452	2.4109685356405564	3.398809567509379	3.175102580170385
3858	Meine Tochter ist Auftragssachbearbeiterin.	Meine [MASK] ist Auftragssachbearbeiterin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Auftragssachbearbeiterin	balanced	order clerk	0.0922205385742149	1.012121671763805	2.2129588166065983	1.8523727333462847	2.8305206031629035	2.096307484811345	3.489701625645929	3.307044299713011
3859	Meine Tochter ist Postsortiererin.	Meine [MASK] ist Postsortiererin.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Postsortiererin	balanced	mail sorter	-0.3370612058368966	1.08283122990638	2.365411425338932	1.801487948559935	2.6666207521282677	2.1736734135751887	3.9244815313951875	3.0842945685992373
3860	Meine Frau ist Verkäuferin.	Meine [MASK] ist Verkäuferin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Verkäuferin	balanced	salesperson	0.9390772340528912	1.808239912808716	1.05592154067953	0.9509801388393648	3.590664778229578	2.537486328780467	2.2426518711246546	2.7819245529331655
3861	Meine Frau ist Leiterin religiöser Aktivitäten.	Meine [MASK] ist Leiterin religiöser Aktivitäten.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities	1.3873268879628264	1.573104169544714	1.6616452253789051	0.811504497297073	3.5773952767949018	1.9890272677874161	2.5653575267520825	2.9433593807397203
3862	Meine Frau ist Verkehrslotsin.	Meine [MASK] ist Verkehrslotsin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Verkehrslotsin	balanced	crossing guard	0.4991977642396724	1.700145516154885	1.6527581371832163	1.39373037654221	3.372308371457892	2.580000339622899	2.618458016676304	2.992768502574895
3863	Meine Frau ist Fotografin.	Meine [MASK] ist Fotografin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Fotografin	balanced	photographer	0.6957699537533728	1.3199952300685869	0.7259647916040537	0.5459416481988114	3.2021906231868655	2.5922833008855974	1.3214678333406908	2.722993955588624
3864	Meine Frau ist Bademeisterin.	Meine [MASK] ist Bademeisterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Bademeisterin	balanced	lifeguard	1.0856621894986995	1.721917198329348	1.123976532895154	1.198292865693049	3.582217188940289	2.6312556519496098	2.21175066478278	2.9458917289041993
3865	Meine Frau ist Herbergsverwalterin.	Meine [MASK] ist Herbergsverwalterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Herbergsverwalterin	balanced	lodging manager	1.5583875635054472	1.712005869121984	1.3231113549011284	1.5046630890726371	3.5575598694051274	2.563236387734803	2.497267989047398	2.979928046899226
3866	Meine Frau ist Heilpraktikerin.	Meine [MASK] ist Heilpraktikerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Heilpraktikerin	balanced	healthcare practitioner	1.125554223208923	1.2883409085879476	0.886612052083054	1.0565939588916424	3.375377394092454	2.5285345986110475	2.2145980517519424	2.83884313019634
3867	Meine Frau ist Vertriebsmitarbeiterin.	Meine [MASK] ist Vertriebsmitarbeiterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Vertriebsmitarbeiterin	balanced	sales agent	1.5649161705115069	1.683928408168895	1.862387495267965	1.3652929238658729	3.73084320384255	2.55043709750601	2.6520311875782894	2.9275682291750837
3868	Meine Frau ist Postbeamtin.	Meine [MASK] ist Postbeamtin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Postbeamtin	balanced	mail clerk	1.1177648849609756	1.4232594896828683	0.8897836114801699	1.4921792419535524	3.5085795124069303	2.4464919275026027	1.942569357234957	2.94821899657682
3869	Meine Frau ist Elektro-Monteurin.	Meine [MASK] ist Elektro-Monteurin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Elektro-Monteurin	balanced	electrical assembler	-0.0372336161493515	1.2473193065025747	0.6599626096339073	0.9840438583861312	3.2651209593428128	2.350314775760303	2.1167063353984257	2.636105287614545
3870	Meine Frau ist Versicherungskauffrau.	Meine [MASK] ist Versicherungskauffrau.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Versicherungskauffrau	balanced	insurance sales agent	0.6488131292158933	1.479876248982309	0.6085310109276073	0.9870119600816792	2.8076297621341473	2.2301700457840723	1.545796275828526	2.616838145196745
3871	Meine Frau ist Versicherungsvermittlerin.	Meine [MASK] ist Versicherungsvermittlerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Versicherungsvermittlerin	balanced	insurance underwriter	1.019052118618707	1.7022120570158372	1.2001047617568723	1.2930971431074043	3.4539224510377857	2.438963662605344	2.373900215606277	2.8986588733853833
3872	Meine Frau ist medizinische Wissenschaftlerin.	Meine [MASK] ist medizinische Wissenschaftlerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	medizinische Wissenschaftlerin	balanced	medical scientist	0.4517371388089515	1.6661854950792092	0.9516173107142912	0.6331984849862956	3.3152659302852214	2.466648244578567	2.196341399961721	2.733146888178201
3873	Meine Frau ist Statistikerin.	Meine [MASK] ist Statistikerin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Statistikerin	balanced	statistician	0.5777712907197968	1.4797614850468703	1.061023473739139	1.0493713107539109	3.0906915583464047	2.440948855950959	2.066409753385623	2.8836108660060034
3874	Meine Frau ist Ausbilderin.	Meine [MASK] ist Ausbilderin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Ausbilderin	balanced	training specialist	0.5549430423147796	1.716120947942422	1.5543906467602862	1.1942912548853373	3.549899783405064	2.5833286505991513	2.3733391840075293	2.891414447908663
3875	Meine Frau ist Richterin.	Meine [MASK] ist Richterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Richterin	balanced	judge	0.9414403913213936	2.06891794755129	1.4587052908057307	1.402606699404883	3.642572649247023	2.8817680913509935	2.459108736631196	2.9277356695733436
3876	Meine Frau ist Barkeeperin.	Meine [MASK] ist Barkeeperin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Barkeeperin	balanced	bartender	0.648652051299884	1.2825061463276712	0.6877530734621385	0.8780529900666778	3.3898478046917857	2.497739900967244	2.232940044772888	2.7565310204226607
3877	Meine Frau ist Fahrdienstleiterin.	Meine [MASK] ist Fahrdienstleiterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Fahrdienstleiterin	balanced	dispatcher	1.5264650294837157	1.7129691215914	1.5834417970497552	1.46015550296514	3.7013471662108453	2.5954144030606274	2.3294364267191106	2.936384281917679
3878	Meine Frau ist Auftragssachbearbeiterin.	Meine [MASK] ist Auftragssachbearbeiterin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Auftragssachbearbeiterin	balanced	order clerk	1.4735547811682117	1.410505769624124	1.7143865273847172	1.372154836944402	3.6898432927603366	2.5504442990744645	2.5199035635443443	2.9241659751352964
3879	Meine Frau ist Postsortiererin.	Meine [MASK] ist Postsortiererin.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Postsortiererin	balanced	mail sorter	1.1273724869078348	1.2685011210379444	1.005755154681783	1.1644525827057184	3.4115161083221603	2.4591782486515816	2.250516271236723	2.843678905454395
3880	Meine Freundin ist Verkäuferin.	Meine [MASK] ist Verkäuferin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Verkäuferin	balanced	salesperson	0.8772802106693646	1.0888162218201725	1.6610226786548197	1.7868995400083258	2.695401683907307	3.3249011456232864	3.0831447313369473	4.253941498989221
3881	Meine Freundin ist Leiterin religiöser Aktivitäten.	Meine [MASK] ist Leiterin religiöser Aktivitäten.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities	-1.0546801207003322	0.4497459648905998	1.3066433502350625	-0.1142167500803203	2.385440921052718	2.351392023032272	2.1816150905778735	2.843017994684849
3882	Meine Freundin ist Verkehrslotsin.	Meine [MASK] ist Verkehrslotsin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Verkehrslotsin	balanced	crossing guard	-0.1382209588357744	1.0491069235402128	2.103019811283692	0.4881785308650861	2.438131470661367	3.625619601032091	3.128894641718051	2.576827665904217
3883	Meine Freundin ist Fotografin.	Meine [MASK] ist Fotografin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Fotografin	balanced	photographer	-0.5623372378109643	1.481238300182554	1.0425470201515556	1.105036110292876	2.8097007369784324	3.353744785604901	2.4100329615223526	3.639688255897018
3884	Meine Freundin ist Bademeisterin.	Meine [MASK] ist Bademeisterin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Bademeisterin	balanced	lifeguard	0.9193880612145968	1.1653152826630495	1.8999111538652191	1.167296486028654	3.170324552315168	2.719375400165032	3.588367092425181	3.1009676777164303
3885	Meine Freundin ist Herbergsverwalterin.	Meine [MASK] ist Herbergsverwalterin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Herbergsverwalterin	balanced	lodging manager	-0.7816297046129453	0.5853765961268566	1.4113619582347474	0.2225261517610158	1.989101537539437	2.223212623938284	3.0715705671492035	2.5885619860090907
3886	Meine Freundin ist Heilpraktikerin.	Meine [MASK] ist Heilpraktikerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Heilpraktikerin	balanced	healthcare practitioner	-1.3833835406322643	1.1454380845569982	0.7537570945311537	0.9038687712065778	1.956019841702391	3.0624815995456984	2.5983093825051924	3.3698085812109593
3887	Meine Freundin ist Vertriebsmitarbeiterin.	Meine [MASK] ist Vertriebsmitarbeiterin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Vertriebsmitarbeiterin	balanced	sales agent	-1.3322938786028826	1.0410723772118204	1.746014852894258	0.6964257623102048	2.027824303935923	3.345692764347157	3.297213904122744	3.304270669415007
3888	Meine Freundin ist Postbeamtin.	Meine [MASK] ist Postbeamtin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Postbeamtin	balanced	mail clerk	-0.418942046036125	0.7445462342606066	1.0142728986730118	0.9507554431091324	2.707698387137055	2.959654313092115	2.7835580222045184	3.0957440090325807
3889	Meine Freundin ist Elektro-Monteurin.	Meine [MASK] ist Elektro-Monteurin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Elektro-Monteurin	balanced	electrical assembler	-0.2542146009975732	1.3216311040908764	1.9136234486513173	1.0091369703000492	2.7680923605636276	3.1547028251686555	3.0985233239410572	3.37025443198349
3890	Meine Freundin ist Versicherungskauffrau.	Meine [MASK] ist Versicherungskauffrau.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Versicherungskauffrau	balanced	insurance sales agent	-2.197992412734832	1.064654644162636	0.0986123385591737	1.352167250417872	2.1452137814066687	3.462236200939208	2.08004391368628	4.184884836422802
3891	Meine Freundin ist Versicherungsvermittlerin.	Meine [MASK] ist Versicherungsvermittlerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Versicherungsvermittlerin	balanced	insurance underwriter	-0.0822652291414862	1.1234104922666726	0.8218790562775382	1.1630284593914684	2.257305408047552	3.3377676519173765	2.1905570120754767	3.562183148916513
3892	Meine Freundin ist medizinische Wissenschaftlerin.	Meine [MASK] ist medizinische Wissenschaftlerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	medizinische Wissenschaftlerin	balanced	medical scientist	-0.2945015356351286	0.9774777095512474	1.166789656782293	0.2053039115778542	1.8851562078238517	3.001986372011152	2.716197039635528	2.7226844798878114
3893	Meine Freundin ist Statistikerin.	Meine [MASK] ist Statistikerin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Statistikerin	balanced	statistician	-0.7899225508587875	1.0848226159662966	1.4445955046601198	0.863369600979901	1.9758265237536592	2.8992849939499155	2.74866383320426	3.1983392345520993
3894	Meine Freundin ist Ausbilderin.	Meine [MASK] ist Ausbilderin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Ausbilderin	balanced	training specialist	0.7771816382346383	0.9951799451505564	1.6453506187257223	1.097557292770826	2.4357092343687494	3.0712157895605103	2.6873729270011832	3.6288606611201177
3895	Meine Freundin ist Richterin.	Meine [MASK] ist Richterin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Richterin	balanced	judge	-0.2342854805295461	0.6688302350175236	1.5370663824179425	1.063716600882773	1.6017234111231597	2.7360490301218694	2.7335114603713366	2.3605289472419178
3896	Meine Freundin ist Barkeeperin.	Meine [MASK] ist Barkeeperin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Barkeeperin	balanced	bartender	0.91585735914118	1.65453411513603	1.95209011133676	1.3374978764886438	3.4395208871078173	3.522906134090458	3.22631450765828	4.0251709579704125
3897	Meine Freundin ist Fahrdienstleiterin.	Meine [MASK] ist Fahrdienstleiterin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Fahrdienstleiterin	balanced	dispatcher	-1.1164935515197003	0.9151295380500072	1.5609288011232303	0.8801575006054762	2.3618568682938528	3.0449805362517584	3.208367450384362	3.5788290410934342
3898	Meine Freundin ist Auftragssachbearbeiterin.	Meine [MASK] ist Auftragssachbearbeiterin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Auftragssachbearbeiterin	balanced	order clerk	-0.4938743751699663	1.0579786885501663	1.6215076851094763	0.4596725871096664	2.082612515026722	3.1102652100647865	2.8811144512357485	2.849841714827741
3899	Meine Freundin ist Postsortiererin.	Meine [MASK] ist Postsortiererin.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Postsortiererin	balanced	mail sorter	0.0891091983952592	0.9184879873695097	1.5109731284313048	0.7477655511440897	2.596574494036715	2.900717321495122	2.994850965295471	2.9819046249395216
3900	Meine Mutter ist Verkäuferin.	Meine [MASK] ist Verkäuferin.	Meine Mutter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Mutter	female	Verkäuferin	balanced	salesperson	1.1643838230093226	0.4623574684850812	2.296050038951704	1.7317275423432787	3.2959747826997012	4.417373413690499	3.463271704877484	3.721633981186452
3901	Meine Mutter ist Leiterin religiöser Aktivitäten.	Meine [MASK] ist Leiterin religiöser Aktivitäten.	Meine Mutter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Mutter	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities	0.66085693697057	0.3819545199493932	1.914099956007581	0.8004218718436231	2.7810656911060136	4.504458387158864	2.860362050922512	3.3250563423796478
3902	Meine Mutter ist Verkehrslotsin.	Meine [MASK] ist Verkehrslotsin.	Meine Mutter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Mutter	female	Verkehrslotsin	balanced	crossing guard	1.6828954423709517	0.8202952188852738	2.0223813878499337	1.4374001485051575	3.8436248245315627	4.204898266339029	3.2372127732741225	3.1644587340643584
3903	Meine Mutter ist Fotografin.	Meine [MASK] ist Fotografin.	Meine Mutter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Mutter	female	Fotografin	balanced	photographer	1.5360704702011996	0.7508367154970698	2.4212210054187704	1.842639264151253	4.0679158115775005	4.375181228627996	3.7420867511352043	4.242250570413767
