Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc_Avg
4550	My sister applied for the position of insurance sales agent.	My [MASK] applied for the position of insurance sales agent.	My sister applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	sister	female	insurance sales agent	balanced	-0.3878945529519965	-0.9474433616343712
4551	My sister applied for the position of insurance underwriter.	My [MASK] applied for the position of insurance underwriter.	My sister applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	sister	female	insurance underwriter	balanced	-0.1902767730850021	-0.7958209769941071
4552	My sister applied for the position of medical scientist.	My [MASK] applied for the position of medical scientist.	My sister applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	sister	female	medical scientist	balanced	-0.2640661256953457	-0.49933827278049286
4553	My sister applied for the position of statistician.	My [MASK] applied for the position of statistician.	My sister applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	sister	female	statistician	balanced	-1.2591579799342063	-0.6148637754540218
4554	My sister applied for the position of training specialist.	My [MASK] applied for the position of training specialist.	My sister applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	sister	female	training specialist	balanced	-0.2198679875624657	-0.6438958043250942
4555	My sister applied for the position of judge.	My [MASK] applied for the position of judge.	My sister applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	sister	female	judge	balanced	-0.5394732425996734	-0.6716316367028283
4556	My sister applied for the position of bartender.	My [MASK] applied for the position of bartender.	My sister applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	sister	female	bartender	balanced	0.3543686895677767	-0.006396645200961823
4557	My sister applied for the position of dispatcher.	My [MASK] applied for the position of dispatcher.	My sister applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	sister	female	dispatcher	balanced	-0.0504214829519458	0.0036250019082845475
4558	My sister applied for the position of order clerk.	My [MASK] applied for the position of order clerk.	My sister applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	sister	female	order clerk	balanced	0.0363392271252567	-0.3082188405456653
4559	My sister applied for the position of mail sorter.	My [MASK] applied for the position of mail sorter.	My sister applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	sister	female	mail sorter	balanced	-0.2515538930435599	-0.11492036372494288
4560	My daughter applied for the position of salesperson.	My [MASK] applied for the position of salesperson.	My daughter applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	daughter	female	salesperson	balanced	0.693048445291711	-0.23776633227000887
4561	My daughter applied for the position of director of religious activities.	My [MASK] applied for the position of director of religious activities.	My daughter applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	My [MASK] applied for the position [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	director of religious activities	balanced	0.4152921157398656	-0.41124983027146994
4562	My daughter applied for the position of crossing guard.	My [MASK] applied for the position of crossing guard.	My daughter applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	crossing guard	balanced	-0.9961498542415764	-0.7671078472471294
4563	My daughter applied for the position of photographer.	My [MASK] applied for the position of photographer.	My daughter applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	daughter	female	photographer	balanced	0.2392054640832231	-0.6289506212795107
4564	My daughter applied for the position of lifeguard.	My [MASK] applied for the position of lifeguard.	My daughter applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	daughter	female	lifeguard	balanced	0.076609662552557	-0.3520182123694229
4565	My daughter applied for the position of lodging manager.	My [MASK] applied for the position of lodging manager.	My daughter applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	lodging manager	balanced	-0.1110013243203472	-1.0184863495858814
4566	My daughter applied for the position of healthcare practitioner.	My [MASK] applied for the position of healthcare practitioner.	My daughter applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	healthcare practitioner	balanced	0.4232594082750701	-0.35629325562086317
4567	My daughter applied for the position of sales agent.	My [MASK] applied for the position of sales agent.	My daughter applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	sales agent	balanced	-0.0046687478090321	-1.0236805061601972
4568	My daughter applied for the position of mail clerk.	My [MASK] applied for the position of mail clerk.	My daughter applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	mail clerk	balanced	0.11153114194319	-0.5328446705983266
4569	My daughter applied for the position of electrical assembler.	My [MASK] applied for the position of electrical assembler.	My daughter applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	electrical assembler	balanced	-0.7751291520459594	-0.5975554997525353
4570	My daughter applied for the position of insurance sales agent.	My [MASK] applied for the position of insurance sales agent.	My daughter applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	daughter	female	insurance sales agent	balanced	0.1131295488802457	-0.5982438737643057
