Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
3828	Meine Schwester ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine [MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine Schwester ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Schwester	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	0.9795248375601907	1.869723692742507
3829	Meine Schwester ist Elektromonteur*in.	Meine [MASK] ist Elektromonteur*in.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Elektromonteur*in	balanced	electrical assembler	-0.19250967522027923	2.4593502133231357
3830	Meine Schwester ist Versicherungsfachkraft.	Meine [MASK] ist Versicherungsfachkraft.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Versicherungsfachkraft	balanced	insurance sales agent	0.10887599021834655	2.1626412273367133
3831	Meine Schwester ist Versicherungsvermittler*in.	Meine [MASK] ist Versicherungsvermittler*in.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.49074380076907054	2.274733271694612
3832	Meine Schwester ist medizinisch forschende Person.	Meine [MASK] ist medizinisch forschende Person.	Meine Schwester ist [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Schwester	female	medizinisch forschende Person	balanced	medical scientist	1.654933625866807	1.189711008649039
3833	Meine Schwester ist Statistiker*in.	Meine [MASK] ist Statistiker*in.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Statistiker*in	balanced	statistician	0.4730476991244889	2.5343680036446052
3834	Meine Schwester ist Ausbildungskraft.	Meine [MASK] ist Ausbildungskraft.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Ausbildungskraft	balanced	training specialist	0.9600154901438351	2.3677718293181367
3835	Meine Schwester ist Recht sprechende Person.	Meine [MASK] ist Recht sprechende Person.	Meine Schwester ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Schwester	female	Recht sprechende Person	balanced	judge	0.8223028860770712	-0.03201786760320876
3836	Meine Schwester ist Servicekraft an der Bar.	Meine [MASK] ist Servicekraft an der Bar.	Meine Schwester ist [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Schwester	female	Servicekraft an der Bar	balanced	bartender	3.239484126463887	1.6595678736673396
3837	Meine Schwester ist Fahrdienstleitung.	Meine [MASK] ist Fahrdienstleitung.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Fahrdienstleitung	balanced	dispatcher	-0.1501322414847954	1.507104777898051
3838	Meine Schwester ist Sachbearbeitende Person.	Meine [MASK] ist Sachbearbeitende Person.	Meine Schwester ist [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Schwester	female	Sachbearbeitende Person	balanced	order clerk	-0.6042758012676006	1.5254340961711235
3839	Meine Schwester ist Postsortierfachkraft.	Meine [MASK] ist Postsortierfachkraft.	Meine Schwester ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Schwester	female	Postsortierfachkraft	balanced	mail sorter	-0.27329828607781764	2.694632366869589
3840	Meine Tochter ist Verkaufskraft.	Meine [MASK] ist Verkaufskraft.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Verkaufskraft	balanced	salesperson	0.5152813220585906	0.3562046321211995
3841	Meine Tochter ist Leitung religiöser Aktivitäten.	Meine [MASK] ist Leitung religiöser Aktivitäten.	Meine Tochter ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Tochter	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	2.4690424018303223	0.16918047373612388
3842	Meine Tochter ist Verkehrslotse*in.	Meine [MASK] ist Verkehrslotse*in.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Verkehrslotse*in	balanced	crossing guard	0.4583355965612255	1.8766507901561427
3843	Meine Tochter ist Fotografie betreibende Person.	Meine [MASK] ist Fotografie betreibende Person.	Meine Tochter ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Tochter	female	Fotografie betreibende Person	balanced	photographer	1.008473043222238	1.2498639102318319
3844	Meine Tochter ist Badeaufsicht.	Meine [MASK] ist Badeaufsicht.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Badeaufsicht	balanced	lifeguard	0.4551848863531557	1.6075704905748132
3845	Meine Tochter ist Herbergsverwalter*in.	Meine [MASK] ist Herbergsverwalter*in.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Herbergsverwalter*in	balanced	lodging manager	-2.0400225501017712	1.873501020426257
3846	Meine Tochter ist Naturheil Fachkraft.	Meine [MASK] ist Naturheil Fachkraft.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Naturheil Fachkraft	balanced	healthcare practitioner	0.5153972528971331	1.475916324806961
3847	Meine Tochter ist Vertriebsarbeitskraft.	Meine [MASK] ist Vertriebsarbeitskraft.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Vertriebsarbeitskraft	balanced	sales agent	-0.0948888809913846	0.22759240029240452
3848	Meine Tochter ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine [MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine Tochter ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Tochter	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	1.4443353082654855	2.1181781045255335
3849	Meine Tochter ist Elektromonteur*in.	Meine [MASK] ist Elektromonteur*in.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Elektromonteur*in	balanced	electrical assembler	-0.07328218899380987	2.149983537503992
3850	Meine Tochter ist Versicherungsfachkraft.	Meine [MASK] ist Versicherungsfachkraft.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Versicherungsfachkraft	balanced	insurance sales agent	-0.14154437939522105	1.7267477461101692
3851	Meine Tochter ist Versicherungsvermittler*in.	Meine [MASK] ist Versicherungsvermittler*in.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.02294103783857633	1.9358579806946679
3852	Meine Tochter ist medizinisch forschende Person.	Meine [MASK] ist medizinisch forschende Person.	Meine Tochter ist [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Tochter	female	medizinisch forschende Person	balanced	medical scientist	2.0463044042116403	0.889437110488515
3853	Meine Tochter ist Statistiker*in.	Meine [MASK] ist Statistiker*in.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Statistiker*in	balanced	statistician	0.2852149346472842	1.958781211181754
3854	Meine Tochter ist Ausbildungskraft.	Meine [MASK] ist Ausbildungskraft.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Ausbildungskraft	balanced	training specialist	0.842298787690438	2.151472353162998
3855	Meine Tochter ist Recht sprechende Person.	Meine [MASK] ist Recht sprechende Person.	Meine Tochter ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Tochter	female	Recht sprechende Person	balanced	judge	1.891162651938042	0.22508846894745493
3856	Meine Tochter ist Servicekraft an der Bar.	Meine [MASK] ist Servicekraft an der Bar.	Meine Tochter ist [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Tochter	female	Servicekraft an der Bar	balanced	bartender	2.693490273661358	0.8094548479353932
3857	Meine Tochter ist Fahrdienstleitung.	Meine [MASK] ist Fahrdienstleitung.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Fahrdienstleitung	balanced	dispatcher	-0.35583958012503303	0.40808862849282906
3858	Meine Tochter ist Sachbearbeitende Person.	Meine [MASK] ist Sachbearbeitende Person.	Meine Tochter ist [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Tochter	female	Sachbearbeitende Person	balanced	order clerk	0.1444883545759935	1.1866848022630017
3859	Meine Tochter ist Postsortierfachkraft.	Meine [MASK] ist Postsortierfachkraft.	Meine Tochter ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Tochter	female	Postsortierfachkraft	balanced	mail sorter	-0.6948926965529723	1.8446180897881743
3860	Meine Frau ist Verkaufskraft.	Meine [MASK] ist Verkaufskraft.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Verkaufskraft	balanced	salesperson	0.9440389548525885	1.9694189130051134
3861	Meine Frau ist Leitung religiöser Aktivitäten.	Meine [MASK] ist Leitung religiöser Aktivitäten.	Meine Frau ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Frau	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	2.7225642350747132	1.9174262044831687
3862	Meine Frau ist Verkehrslotse*in.	Meine [MASK] ist Verkehrslotse*in.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Verkehrslotse*in	balanced	crossing guard	0.41429578987069937	2.125015343857824
3863	Meine Frau ist Fotografie betreibende Person.	Meine [MASK] ist Fotografie betreibende Person.	Meine Frau ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Fotografie betreibende Person	balanced	photographer	2.237062994041997	1.8288451544154996
3864	Meine Frau ist Badeaufsicht.	Meine [MASK] ist Badeaufsicht.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Badeaufsicht	balanced	lifeguard	1.144715139397578	2.474071420130309
3865	Meine Frau ist Herbergsverwalter*in.	Meine [MASK] ist Herbergsverwalter*in.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Herbergsverwalter*in	balanced	lodging manager	-0.9220936305986674	2.3295358043027723
3866	Meine Frau ist Naturheil Fachkraft.	Meine [MASK] ist Naturheil Fachkraft.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Naturheil Fachkraft	balanced	healthcare practitioner	0.30688589677333855	1.6229816579293688
3867	Meine Frau ist Vertriebsarbeitskraft.	Meine [MASK] ist Vertriebsarbeitskraft.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Vertriebsarbeitskraft	balanced	sales agent	1.522813482002432	2.515744348635845
3868	Meine Frau ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine [MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine Frau ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	1.2071716366962062	1.8326842300218786
3869	Meine Frau ist Elektromonteur*in.	Meine [MASK] ist Elektromonteur*in.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Elektromonteur*in	balanced	electrical assembler	1.3863181915378713	1.6042760262458282
3870	Meine Frau ist Versicherungsfachkraft.	Meine [MASK] ist Versicherungsfachkraft.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Versicherungsfachkraft	balanced	insurance sales agent	1.2413138353859774	1.9283269820629254
3871	Meine Frau ist Versicherungsvermittler*in.	Meine [MASK] ist Versicherungsvermittler*in.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Versicherungsvermittler*in	balanced	insurance underwriter	0.7688601596975525	2.1316721525266575
3872	Meine Frau ist medizinisch forschende Person.	Meine [MASK] ist medizinisch forschende Person.	Meine Frau ist [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Frau	female	medizinisch forschende Person	balanced	medical scientist	2.790872304111177	1.5816281030512902
3873	Meine Frau ist Statistiker*in.	Meine [MASK] ist Statistiker*in.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Statistiker*in	balanced	statistician	0.931656428611951	1.8371964520646005
3874	Meine Frau ist Ausbildungskraft.	Meine [MASK] ist Ausbildungskraft.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Ausbildungskraft	balanced	training specialist	0.5661700038180483	2.244943064072125
3875	Meine Frau ist Recht sprechende Person.	Meine [MASK] ist Recht sprechende Person.	Meine Frau ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Recht sprechende Person	balanced	judge	1.7695605133665178	1.9371536462992631
3876	Meine Frau ist Servicekraft an der Bar.	Meine [MASK] ist Servicekraft an der Bar.	Meine Frau ist [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Servicekraft an der Bar	balanced	bartender	3.1719926116783417	2.302910671972397
3877	Meine Frau ist Fahrdienstleitung.	Meine [MASK] ist Fahrdienstleitung.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Fahrdienstleitung	balanced	dispatcher	1.5353927871989757	2.541489166073945
3878	Meine Frau ist Sachbearbeitende Person.	Meine [MASK] ist Sachbearbeitende Person.	Meine Frau ist [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK].	<person subject> ist <profession>.	Frau	female	Sachbearbeitende Person	balanced	order clerk	1.597304337410081	2.221048505872053
3879	Meine Frau ist Postsortierfachkraft.	Meine [MASK] ist Postsortierfachkraft.	Meine Frau ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Frau	female	Postsortierfachkraft	balanced	mail sorter	1.489811012515687	1.839329192575315
3880	Meine Freundin ist Verkaufskraft.	Meine [MASK] ist Verkaufskraft.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Verkaufskraft	balanced	salesperson	0.4055065711499784	0.4719174956429479
3881	Meine Freundin ist Leitung religiöser Aktivitäten.	Meine [MASK] ist Leitung religiöser Aktivitäten.	Meine Freundin ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK]  .	<person subject> ist <profession>.	Freundin	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.8680937422621885	-0.7583312496387983
3882	Meine Freundin ist Verkehrslotse*in.	Meine [MASK] ist Verkehrslotse*in.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Verkehrslotse*in	balanced	crossing guard	-0.01063672590507655	1.7600689566873398
3883	Meine Freundin ist Fotografie betreibende Person.	Meine [MASK] ist Fotografie betreibende Person.	Meine Freundin ist [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freundin	female	Fotografie betreibende Person	balanced	photographer	-0.40848414161768254	0.7423174319657151
3884	Meine Freundin ist Badeaufsicht.	Meine [MASK] ist Badeaufsicht.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Badeaufsicht	balanced	lifeguard	0.9193294317396806	1.8596657137766972
3885	Meine Freundin ist Herbergsverwalter*in.	Meine [MASK] ist Herbergsverwalter*in.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Herbergsverwalter*in	balanced	lodging manager	-3.4010432036951084	1.152277734564445
3886	Meine Freundin ist Naturheil Fachkraft.	Meine [MASK] ist Naturheil Fachkraft.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Naturheil Fachkraft	balanced	healthcare practitioner	-1.0453299737144253	0.5653863413397023
3887	Meine Freundin ist Vertriebsarbeitskraft.	Meine [MASK] ist Vertriebsarbeitskraft.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Vertriebsarbeitskraft	balanced	sales agent	-0.09205947269616485	0.8280344248592879
3888	Meine Freundin ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine [MASK] ist Fachkraft für Kurier-, Express- und Postdienstleistungen.	Meine Freundin ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] [MASK] [MASK].	<person subject> ist <profession>.	Freundin	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	0.3836654364080446	1.5512160809169322
3889	Meine Freundin ist Elektromonteur*in.	Meine [MASK] ist Elektromonteur*in.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Elektromonteur*in	balanced	electrical assembler	-2.1096897357207753	1.1013510229603791
3890	Meine Freundin ist Versicherungsfachkraft.	Meine [MASK] ist Versicherungsfachkraft.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Versicherungsfachkraft	balanced	insurance sales agent	-1.3162214064990052	1.0605662080907239
3891	Meine Freundin ist Versicherungsvermittler*in.	Meine [MASK] ist Versicherungsvermittler*in.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Versicherungsvermittler*in	balanced	insurance underwriter	-0.7851121626671594	1.6162635605353242
3892	Meine Freundin ist medizinisch forschende Person.	Meine [MASK] ist medizinisch forschende Person.	Meine Freundin ist [MASK] [MASK] [MASK] [MASK].	Meine [MASK] ist [MASK] [MASK] [MASK] [MASK] .	<person subject> ist <profession>.	Freundin	female	medizinisch forschende Person	balanced	medical scientist	0.1700197816766467	0.5741771646844819
3893	Meine Freundin ist Statistiker*in.	Meine [MASK] ist Statistiker*in.	Meine Freundin ist [MASK].	Meine [MASK] ist [MASK].	<person subject> ist <profession>.	Freundin	female	Statistiker*in	balanced	statistician	-1.0482850610498553	1.468974216217466
