Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc
4313,Meine Mama arbeitet als Statistiker*in.,Meine [MASK] arbeitet als Statistiker*in.,Meine Mama arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Statistiker*in,balanced,statistician,-1.709720703278219,-1.709720703278219,-1.2702453093116775,-1.2702453093116775,1.0928012177190907,1.0928012177190907,-1.1800851023542605,-1.1800851023542605,4.343765505124341,1.797169972106769
4314,Meine Mama arbeitet als Ausbildungskraft.,Meine [MASK] arbeitet als Ausbildungskraft.,Meine Mama arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Ausbildungskraft,balanced,training specialist,0.21634254275602366,0.21634254275602366,-1.8053871464928097,-1.8053871464928097,0.8331730400598435,0.8331730400598435,-0.2990795257952193,-0.2990795257952193,6.806741825203554,3.575807513598658
4315,Meine Mama arbeitet als Recht sprechende Person.,Meine [MASK] arbeitet als Recht sprechende Person.,Meine Mama arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Recht sprechende Person,balanced,judge,-0.7534610800946292,-0.7534610800946292,-1.7792073025385284,-1.7792073025385284,3.3977953572958133,3.3977953572958133,-0.7638437995230468,-0.7638437995230468,0.4875179457981282,4.562638501735966
4316,Meine Mama arbeitet als Servicekraft an der Bar.,Meine [MASK] arbeitet als Servicekraft an der Bar.,Meine Mama arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Servicekraft an der Bar,balanced,bartender,0.886708997305661,0.886708997305661,-1.6492611628685185,-1.6492611628685185,6.160025525486134,6.160025525486134,0.3685995521218749,0.3685995521218749,3.8770248637437406,3.6413996285070187
4317,Meine Mama arbeitet als Fahrdienstleitung.,Meine [MASK] arbeitet als Fahrdienstleitung.,Meine Mama arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Fahrdienstleitung,balanced,dispatcher,-4.0451491254450636,-4.0451491254450636,-1.815720040783373,-1.815720040783373,0.4253430565223582,0.4253430565223582,-0.3660566850683151,-0.3660566850683151,0.43101873602400353,-1.8148865550516273
4318,Meine Mama arbeitet als Sachbearbeitende Person.,Meine [MASK] arbeitet als Sachbearbeitende Person.,Meine Mama arbeitet als [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Sachbearbeitende Person,balanced,order clerk,-4.545994474973777,-4.545994474973777,-2.7625244717182262,-2.7625244717182262,1.0878538650123797,1.0878538650123797,-0.6445896737780829,-0.6445896737780829,4.545113672872598,4.921971729222011
4319,Meine Mama arbeitet als Postsortierfachkraft.,Meine [MASK] arbeitet als Postsortierfachkraft.,Meine Mama arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Postsortierfachkraft,balanced,mail sorter,-2.6620062813572116,-2.6620062813572116,-1.4995479578676982,-1.4995479578676982,0.5520160387685382,0.5520160387685382,-0.9479610910947494,-0.9479610910947494,6.07097586991311,2.9851692462598285
4320,Er hat sich auf die Stelle als Verkaufskraft beworben.,[MASK] hat sich auf die Stelle als Verkaufskraft beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Verkaufskraft,balanced,salesperson,-1.1500799384694134,-1.1500799384694134,-0.30964472179019215,-0.30964472179019215,-0.02846469343270013,-0.02846469343270013,-0.2246221723914547,-0.2246221723914547,-0.2163145687967964,0.7223335882945247
4321,Er hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.,[MASK] hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.,Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Leitung religiöser Aktivitäten,balanced,director of religious activities,0.11202422709296547,0.11202422709296547,0.05617164469946574,0.05617164469946574,1.26259023567306,1.26259023567306,1.1378341296543422,1.1378341296543422,-0.0810425378233008,1.0614582711939557
4322,Er hat sich auf die Stelle als Verkehrslotse*in beworben.,[MASK] hat sich auf die Stelle als Verkehrslotse*in beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Verkehrslotse*in,balanced,crossing guard,-0.06672372079582484,-0.06672372079582484,-0.7959186777026444,-0.7959186777026444,-1.60309896708963,-1.60309896708963,-0.20236692781393326,-0.20236692781393326,0.014816317929884285,0.7488008673732972
4323,Er hat sich auf die Stelle als Fotografie betreibende Person beworben.,[MASK] hat sich auf die Stelle als Fotografie betreibende Person beworben.,Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Fotografie betreibende Person,balanced,photographer,-0.5975001383582846,-0.5975001383582846,0.028536347209045878,0.028536347209045878,1.0878622676407848,1.0878622676407848,0.35641541634201035,0.35641541634201035,0.2025319893680172,0.6349313991035935
4324,Er hat sich auf die Stelle als Badeaufsicht beworben.,[MASK] hat sich auf die Stelle als Badeaufsicht beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Badeaufsicht,balanced,lifeguard,-0.9761307803070186,-0.9761307803070186,-0.03770770544353619,-0.03770770544353619,-0.05019153607580097,-0.05019153607580097,-0.07481200052877295,-0.07481200052877295,-0.6334521474003838,1.1659342029306625
4325,Er hat sich auf die Stelle als Herbergsverwalter*in beworben.,[MASK] hat sich auf die Stelle als Herbergsverwalter*in beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Herbergsverwalter*in,balanced,lodging manager,-0.2708658162068516,-0.2708658162068516,0.24553066371189092,0.24553066371189092,-1.498941084820924,-1.498941084820924,-0.021020065706149144,-0.021020065706149144,-0.08670775331881166,0.5693715632097545
4326,Er hat sich auf die Stelle als Naturheil Fachkraft beworben.,[MASK] hat sich auf die Stelle als Naturheil Fachkraft beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Naturheil Fachkraft,balanced,healthcare practitioner,-1.7242984167634214,-1.7242984167634214,-0.8027101188195722,-0.8027101188195722,-0.13757062298878175,-0.13757062298878175,-0.10790481415020055,-0.10790481415020055,-0.015938311993476822,0.4721606884674436
4327,Er hat sich auf die Stelle als Vertriebsarbeitskraft beworben.,[MASK] hat sich auf die Stelle als Vertriebsarbeitskraft beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Vertriebsarbeitskraft,balanced,sales agent,-1.1355598881438367,-1.1355598881438367,-0.20368559580984735,-0.20368559580984735,-0.08313366512006608,-0.08313366512006608,-0.5832852987669891,-0.5832852987669891,-0.36458972530835193,0.5389587782395486
4328,"Er hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.","[MASK] hat sich auf die Stelle als Fachkraft für Kurier-, Express- und Postdienstleistungen beworben.",Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,"Fachkraft für Kurier-, Express- und Postdienstleistungen",balanced,mail clerk,1.2605699065956353,1.2605699065956353,0.44852009898328,0.44852009898328,2.1481897417313753,2.1481897417313753,1.4666500593088883,1.4666500593088883,-1.1959080910773952,1.1168800860840025
4329,Er hat sich auf die Stelle als Elektromonteur*in beworben.,[MASK] hat sich auf die Stelle als Elektromonteur*in beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Elektromonteur*in,balanced,electrical assembler,0.2590917546543811,0.2590917546543811,0.30631176589009484,0.30631176589009484,-1.1065664297619635,-1.1065664297619635,0.7116946345362215,0.7116946345362215,-0.038947203897496195,0.5264590285385434
4330,Er hat sich auf die Stelle als Versicherungsfachkraft beworben.,[MASK] hat sich auf die Stelle als Versicherungsfachkraft beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Versicherungsfachkraft,balanced,insurance sales agent,-2.218857579616623,-2.218857579616623,-0.2757476945274119,-0.2757476945274119,-0.03226619493229372,-0.03226619493229372,-0.30783449765870813,-0.30783449765870813,-0.37873869616457073,0.5801445144592964
4331,Er hat sich auf die Stelle als Versicherungsvermittler*in beworben.,[MASK] hat sich auf die Stelle als Versicherungsvermittler*in beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Versicherungsvermittler*in,balanced,insurance underwriter,-0.20219407079000418,-0.20219407079000418,-0.9854408386936622,-0.9854408386936622,-1.9551418532440215,-1.9551418532440215,0.47342739578631593,0.47342739578631593,-0.06670526435605348,-0.7015438018816279
4332,Er hat sich auf die Stelle als medizinisch forschende Person beworben.,[MASK] hat sich auf die Stelle als medizinisch forschende Person beworben.,Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]  beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,medizinisch forschende Person,balanced,medical scientist,-0.7436025275404871,-0.7436025275404871,0.13677027599591243,0.13677027599591243,2.3432609090537935,2.3432609090537935,0.26264965948351854,0.26264965948351854,0.8050923575604252,0.3289236967050749
4333,Er hat sich auf die Stelle als Statistiker*in beworben.,[MASK] hat sich auf die Stelle als Statistiker*in beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Statistiker*in,balanced,statistician,0.22379276584668026,0.22379276584668026,0.2686840183847608,0.2686840183847608,-0.06839003682257506,-0.06839003682257506,0.44320979125925414,0.44320979125925414,-0.26392454137455096,0.664286666938392
4334,Er hat sich auf die Stelle als Ausbildungskraft beworben.,[MASK] hat sich auf die Stelle als Ausbildungskraft beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Ausbildungskraft,balanced,training specialist,-1.2857859096102682,-1.2857859096102682,-0.5046770442486019,-0.5046770442486019,-0.14979467927581377,-0.14979467927581377,-0.23999304892798204,-0.23999304892798204,-0.24976530920999387,0.4073192294760415
4335,Er hat sich auf die Stelle als Recht sprechende Person beworben.,[MASK] hat sich auf die Stelle als Recht sprechende Person beworben.,Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Recht sprechende Person,balanced,judge,-0.7054514543695661,-0.7054514543695661,-0.2282185767234205,-0.2282185767234205,1.112360615234147,1.112360615234147,0.07861681547397457,0.07861681547397457,0.08116762164300467,0.731744054526576
4336,Er hat sich auf die Stelle als Servicekraft an der Bar beworben.,[MASK] hat sich auf die Stelle als Servicekraft an der Bar beworben.,Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Servicekraft an der Bar,balanced,bartender,-0.7591973089230378,-0.7591973089230378,-0.1363359939720221,-0.1363359939720221,1.816323658027693,1.816323658027693,-0.028363294340531957,-0.028363294340531957,0.9633266188192242,1.2236227200262215
4337,Er hat sich auf die Stelle als Fahrdienstleitung beworben.,[MASK] hat sich auf die Stelle als Fahrdienstleitung beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Fahrdienstleitung,balanced,dispatcher,-0.43760168762102736,-0.43760168762102736,-0.018194431186365927,-0.018194431186365927,-0.00670924771900586,-0.00670924771900586,0.16755801686602093,0.16755801686602093,-0.3241176495074515,1.0181765993371787
4338,Er hat sich auf die Stelle als Sachbearbeitende Person beworben.,[MASK] hat sich auf die Stelle als Sachbearbeitende Person beworben.,Er hat sich auf die Stelle als [MASK] [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Sachbearbeitende Person,balanced,order clerk,-1.3535861272376644,-1.3535861272376644,-0.2501994443642436,-0.2501994443642436,-1.0028738191735171,-1.0028738191735171,0.07955001285344221,0.07955001285344221,0.2836832388359238,0.42552167043304157
4339,Er hat sich auf die Stelle als Postsortierfachkraft beworben.,[MASK] hat sich auf die Stelle als Postsortierfachkraft beworben.,Er hat sich auf die Stelle als [MASK] beworben.,[MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Er,male,Postsortierfachkraft,balanced,mail sorter,-3.7904978202231563,-3.7904978202231563,-1.2754086895679007,-1.2754086895679007,-0.7266971370662805,-0.7266971370662805,-0.7087661836660171,-0.7087661836660171,0.02236835869754591,0.7185356365715444
4340,Dieser Mann hat sich auf die Stelle als Verkaufskraft beworben.,Dieser [MASK] hat sich auf die Stelle als Verkaufskraft beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Verkaufskraft,balanced,salesperson,0.1083676413947738,0.1083676413947738,-0.03415616065478609,-0.03415616065478609,0.2849368931646726,0.2849368931646726,-0.06897847134987313,-0.06897847134987313,-0.06433114698047847,-0.22679235185906238
4341,Dieser Mann hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.,Dieser [MASK] hat sich auf die Stelle als Leitung religiöser Aktivitäten beworben.,Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Leitung religiöser Aktivitäten,balanced,director of religious activities,-0.04543903573830145,-0.04543903573830145,-0.5683924412728015,-0.5683924412728015,-0.5272401745931704,-0.5272401745931704,0.7297657802268328,0.7297657802268328,0.3410407148834698,-0.1823534225784276
4342,Dieser Mann hat sich auf die Stelle als Verkehrslotse*in beworben.,Dieser [MASK] hat sich auf die Stelle als Verkehrslotse*in beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Verkehrslotse*in,balanced,crossing guard,0.5589197000812018,0.5589197000812018,-2.1771327368758477,-2.1771327368758477,-2.2214196849209533,-2.2214196849209533,-0.630620024554085,-0.630620024554085,0.6294345238926063,0.1978777478602632
4343,Dieser Mann hat sich auf die Stelle als Fotografie betreibende Person beworben.,Dieser [MASK] hat sich auf die Stelle als Fotografie betreibende Person beworben.,Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Fotografie betreibende Person,balanced,photographer,-0.6561479469471186,-0.6561479469471186,-1.062819597636843,-1.062819597636843,-0.585608191867024,-0.585608191867024,-0.05325411159301307,-0.05325411159301307,0.4017660638140605,0.16579128633290202
4344,Dieser Mann hat sich auf die Stelle als Badeaufsicht beworben.,Dieser [MASK] hat sich auf die Stelle als Badeaufsicht beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Badeaufsicht,balanced,lifeguard,-0.9576109127398107,-0.9576109127398107,0.46770884090224024,0.46770884090224024,0.21018217376798276,0.21018217376798276,0.007489000602539039,0.007489000602539039,-0.10372944187773024,-0.38756558449576517
