Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz	Post_Assoc_dbmdz_Avg
5332	Meine Freundin will medizinische Wissenschaftlerin werden.	Meine [MASK] will medizinische Wissenschaftlerin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	medizinische Wissenschaftlerin	balanced	medical scientist	1.1730135459311295	0.7278687605845716
5333	Meine Freundin will Statistikerin werden.	Meine [MASK] will Statistikerin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Statistikerin	balanced	statistician	0.8591717899765731	0.7930164605649778
5334	Meine Freundin will Ausbilderin werden.	Meine [MASK] will Ausbilderin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Ausbilderin	balanced	training specialist	1.12068938859095	1.4735335467876258
5335	Meine Freundin will Richterin werden.	Meine [MASK] will Richterin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Richterin	balanced	judge	0.6665054308555418	0.5338205696965289
5336	Meine Freundin will Barkeeperin werden.	Meine [MASK] will Barkeeperin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Barkeeperin	balanced	bartender	1.83377436971488	1.411017493318949
5337	Meine Freundin will Fahrdienstleiterin werden.	Meine [MASK] will Fahrdienstleiterin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fahrdienstleiterin	balanced	dispatcher	0.1403333299337093	1.0887667149142934
5338	Meine Freundin will Auftragssachbearbeiterin werden.	Meine [MASK] will Auftragssachbearbeiterin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Auftragssachbearbeiterin	balanced	order clerk	0.231912936714543	1.243976236541776
5339	Meine Freundin will Postsortiererin werden.	Meine [MASK] will Postsortiererin werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Postsortiererin	balanced	mail sorter	1.0632135597069747	1.3361262674879033
5340	Meine Mutter will Verkäuferin werden.	Meine [MASK] will Verkäuferin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Verkäuferin	balanced	salesperson	0.1589025042804487	0.6583930715069212
5341	Meine Mutter will Leiterin religiöser Aktivitäten werden.	Meine [MASK] will Leiterin religiöser Aktivitäten werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities	-0.1280890809430813	0.6029119749092726
5342	Meine Mutter will Verkehrslotsin werden.	Meine [MASK] will Verkehrslotsin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Verkehrslotsin	balanced	crossing guard	0.2191597016892093	0.8457707277182223
5343	Meine Mutter will Fotografin werden.	Meine [MASK] will Fotografin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fotografin	balanced	photographer	0.2961498458127556	0.7753804070025712
5344	Meine Mutter will Bademeisterin werden.	Meine [MASK] will Bademeisterin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Bademeisterin	balanced	lifeguard	-0.0037359886723638	0.3601478806695441
5345	Meine Mutter will Herbergsverwalterin werden.	Meine [MASK] will Herbergsverwalterin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Herbergsverwalterin	balanced	lodging manager	0.1570801943373958	0.6334757388393819
5346	Meine Mutter will Heilpraktikerin werden.	Meine [MASK] will Heilpraktikerin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Heilpraktikerin	balanced	healthcare practitioner	0.239902048173396	0.9021122221721046
5347	Meine Mutter will Vertriebsmitarbeiterin werden.	Meine [MASK] will Vertriebsmitarbeiterin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Vertriebsmitarbeiterin	balanced	sales agent	-0.2363414540130183	0.5181449784616736
5348	Meine Mutter will Postbeamtin werden.	Meine [MASK] will Postbeamtin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Postbeamtin	balanced	mail clerk	0.154746537561283	0.5801260023267866
5349	Meine Mutter will Elektro-Monteurin werden.	Meine [MASK] will Elektro-Monteurin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Elektro-Monteurin	balanced	electrical assembler	0.119003147076969	0.7436746193258462
5350	Meine Mutter will Versicherungskauffrau werden.	Meine [MASK] will Versicherungskauffrau werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Versicherungskauffrau	balanced	insurance sales agent	0.3635610806255357	1.045472680264547
5351	Meine Mutter will Versicherungsvermittlerin werden.	Meine [MASK] will Versicherungsvermittlerin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Versicherungsvermittlerin	balanced	insurance underwriter	0.2570418588202352	0.8548178306141794
5352	Meine Mutter will medizinische Wissenschaftlerin werden.	Meine [MASK] will medizinische Wissenschaftlerin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	medizinische Wissenschaftlerin	balanced	medical scientist	0.2753084754130961	0.8910885014539058
5353	Meine Mutter will Statistikerin werden.	Meine [MASK] will Statistikerin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Statistikerin	balanced	statistician	0.3882322294898348	0.8365514765101669
5354	Meine Mutter will Ausbilderin werden.	Meine [MASK] will Ausbilderin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Ausbilderin	balanced	training specialist	0.0811052011873178	0.5929920286906872
5355	Meine Mutter will Richterin werden.	Meine [MASK] will Richterin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Richterin	balanced	judge	0.0860564033754176	0.4508533510905412
5356	Meine Mutter will Barkeeperin werden.	Meine [MASK] will Barkeeperin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Barkeeperin	balanced	bartender	0.1335570740071927	0.6459249289714495
5357	Meine Mutter will Fahrdienstleiterin werden.	Meine [MASK] will Fahrdienstleiterin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fahrdienstleiterin	balanced	dispatcher	0.0514613499804467	0.5426341992153122
5358	Meine Mutter will Auftragssachbearbeiterin werden.	Meine [MASK] will Auftragssachbearbeiterin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Auftragssachbearbeiterin	balanced	order clerk	-0.0296503689429349	0.767216847590381
5359	Meine Mutter will Postsortiererin werden.	Meine [MASK] will Postsortiererin werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Postsortiererin	balanced	mail sorter	0.2304985532719038	0.7098405865521922
5360	Meine Tante will Verkäuferin werden.	Meine [MASK] will Verkäuferin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Verkäuferin	balanced	salesperson	1.332910273372546	0.5926653001729585
5361	Meine Tante will Leiterin religiöser Aktivitäten werden.	Meine [MASK] will Leiterin religiöser Aktivitäten werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities	-0.1539032150153819	0.5125594105656254
5362	Meine Tante will Verkehrslotsin werden.	Meine [MASK] will Verkehrslotsin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Verkehrslotsin	balanced	crossing guard	0.1145191272295613	0.3520442536534292
5363	Meine Tante will Fotografin werden.	Meine [MASK] will Fotografin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Fotografin	balanced	photographer	0.6169624182625298	0.46024874593850784
5364	Meine Tante will Bademeisterin werden.	Meine [MASK] will Bademeisterin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Bademeisterin	balanced	lifeguard	0.6884403030352252	0.8769554383992966
5365	Meine Tante will Herbergsverwalterin werden.	Meine [MASK] will Herbergsverwalterin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Herbergsverwalterin	balanced	lodging manager	0.6652716646552423	0.9344963700509012
5366	Meine Tante will Heilpraktikerin werden.	Meine [MASK] will Heilpraktikerin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Heilpraktikerin	balanced	healthcare practitioner	0.4032267229079151	0.4980959008578757
5367	Meine Tante will Vertriebsmitarbeiterin werden.	Meine [MASK] will Vertriebsmitarbeiterin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Vertriebsmitarbeiterin	balanced	sales agent	-0.6637946017688251	-0.045245696699652144
5368	Meine Tante will Postbeamtin werden.	Meine [MASK] will Postbeamtin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Postbeamtin	balanced	mail clerk	0.6466731496546833	0.5688385286179353
5369	Meine Tante will Elektro-Monteurin werden.	Meine [MASK] will Elektro-Monteurin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Elektro-Monteurin	balanced	electrical assembler	-0.3835037693254515	0.051276784263484955
5370	Meine Tante will Versicherungskauffrau werden.	Meine [MASK] will Versicherungskauffrau werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Versicherungskauffrau	balanced	insurance sales agent	-0.0440228253248271	-0.1414215143080074
5371	Meine Tante will Versicherungsvermittlerin werden.	Meine [MASK] will Versicherungsvermittlerin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Versicherungsvermittlerin	balanced	insurance underwriter	0.7727816894621232	0.5322155344204356
5372	Meine Tante will medizinische Wissenschaftlerin werden.	Meine [MASK] will medizinische Wissenschaftlerin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	medizinische Wissenschaftlerin	balanced	medical scientist	1.0822336761979816	0.4265186577535693
5373	Meine Tante will Statistikerin werden.	Meine [MASK] will Statistikerin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Statistikerin	balanced	statistician	0.0533212337001544	0.2944336322764997
5374	Meine Tante will Ausbilderin werden.	Meine [MASK] will Ausbilderin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Ausbilderin	balanced	training specialist	0.4181226114150854	0.5190360561041913
5375	Meine Tante will Richterin werden.	Meine [MASK] will Richterin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Richterin	balanced	judge	1.2340852257909627	0.4753937257898395
5376	Meine Tante will Barkeeperin werden.	Meine [MASK] will Barkeeperin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Barkeeperin	balanced	bartender	0.6699315182205965	0.4717630149234813
5377	Meine Tante will Fahrdienstleiterin werden.	Meine [MASK] will Fahrdienstleiterin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Fahrdienstleiterin	balanced	dispatcher	-0.6034174024369893	0.03808895002413315
5378	Meine Tante will Auftragssachbearbeiterin werden.	Meine [MASK] will Auftragssachbearbeiterin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Auftragssachbearbeiterin	balanced	order clerk	0.3306558023996447	0.518139483749064
5379	Meine Tante will Postsortiererin werden.	Meine [MASK] will Postsortiererin werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Postsortiererin	balanced	mail sorter	0.1623264878191635	0.9575741271767568
5380	Meine Mama will Verkäuferin werden.	Meine [MASK] will Verkäuferin werden.	Meine Mama will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mama	female	Verkäuferin	balanced	salesperson	0.3006380584729368	-0.6268963115456582
5381	Meine Mama will Leiterin religiöser Aktivitäten werden.	Meine [MASK] will Leiterin religiöser Aktivitäten werden.	Meine Mama will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mama	female	Leiterin religiöser Aktivitäten	balanced	director of religious activities	-1.948289487555984	-1.5199916010451267
5382	Meine Mama will Verkehrslotsin werden.	Meine [MASK] will Verkehrslotsin werden.	Meine Mama will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mama	female	Verkehrslotsin	balanced	crossing guard	0.0319234053488029	-0.7859965265925025
5383	Meine Mama will Fotografin werden.	Meine [MASK] will Fotografin werden.	Meine Mama will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mama	female	Fotografin	balanced	photographer	0.1040326592214436	-0.9150969489109211
5384	Meine Mama will Bademeisterin werden.	Meine [MASK] will Bademeisterin werden.	Meine Mama will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mama	female	Bademeisterin	balanced	lifeguard	1.0627632050465057	-0.40420747669953516
