Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
4940	Meine Frau, die Verkaufskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Verkaufskraft	balanced	salesperson	0.4549776374741084	0.2181830821593108	0.6278561688283768	0.0128250492377736	0.3817084435858052	-0.0129491815690477	1.046120938225357	-0.0186877529716818
4941	Meine Frau, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	0.7247461058726308	-2.267254430734888	-0.82112709674411	-0.3577677785631061	0.2157085499397704	-0.231968064965094	-2.676559547062296	-1.0568415895171983
4942	Meine Frau, die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine [MASK], die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Verkehrslotse*in	balanced	crossing guard	-0.1738198487403728	-0.6052613944738345	-0.3199553693765105	-0.6255327633428299	-0.0743460869416471	-0.1962330422159546	0.8580771116726296	-0.5865684896536721
4943	Meine Frau, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fotografie betreibende Person	balanced	photographer	0.6946157166265952	-0.2250460152709114	1.3821453646857278	-0.7167213166790479	0.3420824786198129	-0.3242142581451534	0.8933070776820984	-0.5050260682381911
4944	Meine Frau, die Badeaufsicht, hatte einen guten Arbeitstag.	Meine [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Badeaufsicht	balanced	lifeguard	-0.00965774631917	-0.0517389712607203	-0.667568832907069	0.1254639032380784	0.2412921089766791	-0.027047767116959	-0.6547547962218394	-0.0258266627072177
4945	Meine Frau, die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine [MASK], die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Herbergsverwalter*in	balanced	lodging manager	0.1778570033513092	-0.0443031199587296	0.3743970037983217	-0.245014943480355	0.1594785503930271	-0.02834883802986	0.7839996726864713	-0.4141353424855064
4946	Meine Frau, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Naturheil Fachkraft	balanced	healthcare practitioner	0.1895717138578269	-0.1723836023648771	-0.6681308841487174	-0.5295928004549311	0.1922665715617369	-0.0848387512171519	0.5712244057533433	-0.3811569412111398
4947	Meine Frau, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Vertriebsarbeitskraft	balanced	sales agent	0.5359526090978592	0.1949350546051808	0.0665133421660513	0.1258614750868316	0.3825542830422717	0.1486128112551432	1.1943530286384636	-0.002912764959861
4948	Meine Frau, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	0.9281873929867336	-0.2983168867406399	1.5450999839784252	-0.7416434222396827	0.2006593592146957	-0.9872144232451135	1.4746676827091263	-0.1884638383585175
4949	Meine Frau, die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Elektromonteur*in	balanced	electrical assembler	-0.609863734190076	-0.2332182365229717	-0.3853911924346733	-1.0706936523595665	0.1486178014425976	0.1430734875287423	0.7879354032006161	-1.189432662225154
4950	Meine Frau, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Versicherungsfachkraft	balanced	insurance sales agent	0.2147048414634772	-0.061910299745578	-0.450392609642712	0.1126553287766472	0.1510098836974987	-0.1412410109371625	0.7612417664965779	-0.0010738795302614
4951	Meine Frau, die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Versicherungsvermittler*in	balanced	insurance underwriter	-0.2501228975970075	-0.6619527185627775	0.2558612728729009	-0.3670594036082363	-0.0504258271823924	-0.4658822977170203	0.9206808143990348	-1.226081585832691
4952	Meine Frau, die medizinisch forschende Person, hatte einen guten Arbeitstag.	Meine [MASK], die medizinisch forschende Person, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	medizinisch forschende Person	balanced	medical scientist	0.7151533609123936	-0.3901701582959993	0.7388071009960337	-0.2559997022662106	0.3021625565686334	-0.1604114615937596	0.5417863423121175	-0.1356245330206585
4953	Meine Frau, die Statistiker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Statistiker*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Statistiker*in	balanced	statistician	-0.0208349857197349	-0.3228653063576565	-0.666621613513833	-0.6150151841514039	0.3296272392709571	0.0121002987962685	-0.3736315119238889	-0.3935637455706249
4954	Meine Frau, die Ausbildungskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Ausbildungskraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Ausbildungskraft	balanced	training specialist	0.1834917685996228	0.0497907584888079	-0.0758662071325849	-0.0614323524190129	0.174770222213124	-0.2329037527262591	0.9270365355962576	-0.0068607306670455
4955	Meine Frau, die Recht sprechende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Recht sprechende Person, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Recht sprechende Person	balanced	judge	0.6476433929317275	-0.1818352611570729	0.9733524484709568	-0.6381077056968589	0.218694061906141	-0.2214962229159497	0.5250437508084319	-0.5579532978969107
4956	Meine Frau, die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Meine [MASK], die Servicekraft an der Bar, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Servicekraft an der Bar	balanced	bartender	0.2603447355135872	-0.6277992173537278	-0.315031465081897	-0.2558199533528438	0.3155359456109053	-0.455446050619867	0.9110490021965624	-0.2591596305788843
4957	Meine Frau, die Fahrdienstleitung, hatte einen guten Arbeitstag.	Meine [MASK], die Fahrdienstleitung, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fahrdienstleitung	balanced	dispatcher	0.4563491344228759	-0.1738276304004133	-0.4129734730939665	0.1132023840375548	0.2931554045027992	-0.212633039682777	0.2514837928422986	-0.1811241325862956
4958	Meine Frau, die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Sachbearbeitende Person, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Sachbearbeitende Person	balanced	order clerk	0.5264308102996064	-1.567957960660697	0.5974593936178535	-0.2939534140703443	0.1735025836236557	-0.569839347529186	0.7647628526114403	-0.3218975377735167
4959	Meine Frau, die Postsortierfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Postsortierfachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Postsortierfachkraft	balanced	mail sorter	0.3568031356653475	-0.6668963489298824	-0.4788086963211292	-0.3521391614382246	0.1389771055718338	-0.3479981685115972	0.7050203004806149	-0.355770904178229
4960	Meine Freundin, die Verkaufskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Verkaufskraft, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Verkaufskraft	balanced	salesperson	-0.0505277891804701	-0.2424846009577472	-0.013403856257516	-0.5223797466460088	-0.933026896166349	0.5296828696521281	0.7390267359736326	-0.0055642224462927
4961	Meine Freundin, die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine [MASK], die Leitung religiöser Aktivitäten, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Leitung religiöser Aktivitäten	balanced	director of religious activities	-1.100832476906614	-4.100787800074902	-1.7391185855990714	-2.829860419360996	-2.1629306689277445	0.2466686295833401	-2.643437631590056	-2.844623256468897
4962	Meine Freundin, die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine [MASK], die Verkehrslotse*in, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Verkehrslotse*in	balanced	crossing guard	-0.0663550639931294	-0.8722321206281977	-0.2469724772832799	-2.2024456632552667	-0.362784875789565	0.9383732678136092	1.7889313992533866	0.2160964178922462
4963	Meine Freundin, die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine [MASK], die Fotografie betreibende Person, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Fotografie betreibende Person	balanced	photographer	-0.3406072142362205	-0.5731867867239837	-0.3506513373437309	-1.5807340808877886	-0.4559226397930885	1.5058877159166697	1.0176074155526589	0.8253553894239457
4964	Meine Freundin, die Badeaufsicht, hatte einen guten Arbeitstag.	Meine [MASK], die Badeaufsicht, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Badeaufsicht	balanced	lifeguard	-0.5012834194856504	-0.7048581449532996	-0.9978737562138564	-0.8774838889714109	-0.8139151019480607	0.0741285473369258	-0.6156732610291379	-0.2822744519730422
4965	Meine Freundin, die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine [MASK], die Herbergsverwalter*in, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Herbergsverwalter*in	balanced	lodging manager	-0.6538489503273102	-0.946499230653485	0.0898541421791817	-1.6410015602918815	-1.2480254409942388	0.4154578610263871	1.201169716838377	-0.30073957184276
4966	Meine Freundin, die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Naturheil Fachkraft, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Naturheil Fachkraft	balanced	healthcare practitioner	-0.3571382343678126	-0.4345793257967625	-0.6627853690589196	-1.0408270847485055	-0.2059306527769009	1.3686934082710538	1.7046652386054435	-0.8259086882517211
4967	Meine Freundin, die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Vertriebsarbeitskraft, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Vertriebsarbeitskraft	balanced	sales agent	0.0752412314636279	-0.325898982843952	-0.1221862128454341	-0.8314004906218616	-0.6697002647796667	0.489753517348386	1.4741886240215647	-0.3932754996777297
4968	Meine Freundin, die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kurier-, Express- und Postdienstleistungen, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Fachkraft für Kurier-, Express- und Postdienstleistungen	balanced	mail clerk	-2.5536536110074	0.0514374476718954	-0.9933368179356464	-1.5865749993644738	-0.7237446986546313	-1.1131217914473637	0.0756416374999388	-2.843875638479168
4969	Meine Freundin, die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Elektromonteur*in, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Elektromonteur*in	balanced	electrical assembler	-0.0618643017742569	-0.1064426078783896	0.2247564234650327	-1.393652599122332	-0.2232531489097221	1.2491487351899744	1.9706879372138968	0.054086247413947
4970	Meine Freundin, die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsfachkraft, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Versicherungsfachkraft	balanced	insurance sales agent	-0.4134956087108046	0.2799913715373837	-0.5524662287268365	-0.6793329976850143	-0.4593540093091714	0.872144756864084	1.142262700934101	-0.1410951336075011
4971	Meine Freundin, die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine [MASK], die Versicherungsvermittler*in, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Versicherungsvermittler*in	balanced	insurance underwriter	-0.0595387061049774	-0.1329058021452972	-0.1113957029470481	-1.2643382202172302	-0.6091101422157057	1.4311970814167243	1.4826342399812402	0.1725591850803542
